UID_NUCCORE	ACC_NUCCORE	Description_NUCCORE	CreateDate_NUCCORE	Topology_NUCCORE	Completeness_NUCCORE	TaxonID_NUCCORE	Genome_NUCCORE	Length_NUCCORE	Source_NUCCORE	UID_ASSEMBLY	Status_ASSEMBLY	SeqReleaseDate_ASSEMBLY	SubmissionDate_ASSEMBLY	Latest_ASSEMBLY	UID_BIOSAMPLE	ACC_BIOSAMPLE	Location_BIOSAMPLE	Coordinates_BIOSAMPLE	IsolationSource_BIOSAMPLE	Host_BIOSAMPLE	SamplType_BIOSAMPLE	taxon_name	taxon_rank	lineage	taxon_species_id	taxon_species_name	taxon_genus_id	taxon_genus_name	taxon_family_id	taxon_family_name	taxon_order_id	taxon_order_name	taxon_class_id	taxon_class_name	taxon_phylum_id	taxon_phylum_name	taxon_superkingdom_id	taxon_superkingdom_name	loc_lat	loc_lng	loc_parsed	GC_NUCCORE	Identical	OldVersion	hits_rMLST	hitscount_rMLST	D1	D2	plasmidfinder	pmlst	relaxase_type	mpf_type	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	host	country	isolation.source	reference.title	journal	pmid	subtype	abstract
1205007171	NZ_CP021551	Proteus mirabilis strain AR_0159 plasmid tig00000137, complete sequence	2017/6/10	circular	complete	584	plasmid	161830	RefSeq	1125471	Complete Genome	2017/6/8 0:00	2017/6/8 0:00	TRUE	4015000	SAMN04015000	Missing	Missing	Missing	Missing	Missing	Proteus mirabilis	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Proteus	584	Proteus mirabilis	583	Proteus	1903414	Morganellaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	51.22844961	CP021551	Missing	Missing	0	-2.5563176	-0.5865636	IncC_1, JN157804	Missing	MOBH,MOBH	MPF_F	conjugative	CP021551	0	Proteus mirabilis	Missing	Missing	Missing	Whole genome sequencing of Proteus mirabilis AR_0159	Unpublished	Missing	NDM-1	Missing
1204992839	NZ_CP021699	Klebsiella pneumoniae strain AR_0158 plasmid tig00000727, complete sequence	2017/6/10	circular	complete	573	plasmid	354705	RefSeq	1125541	Complete Genome	2017/6/8 0:00	2017/6/8 0:00	TRUE	4014999	SAMN04014999	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	47.85187691	CP021699	Missing	Missing	0	4.388466	-9.4695215	IncFIB(pNDM-Mar)_1, JN420336|IncHI1B(pNDM-MAR)_1, JN420336	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)|IncHI1 MLST(-):HCM1_043(-);HCM1_064(-);HCM1_099(-);HCM1_116(-);HCM1_178ac(-);HCM1_259(-);(-)	MOBH	MPF_F	conjugative	CP021699	0	Klebsiella pneumoniae	Missing	Missing	Missing	Whole genome sequencing of Klebsiella pneumoniae AR_0158	Unpublished	Missing	NDM-1	Missing
1205007549	NZ_CP021709	Klebsiella pneumoniae strain AR_0143 plasmid tig00000001_p1, complete sequence	2017/6/10	circular	complete	573	plasmid	186758	RefSeq	1125571	Complete Genome	2017/6/8 0:00	2017/6/8 0:00	TRUE	4014984	SAMN04014984	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	50.83691194	CP021709	Missing	Missing	0	-2.5411656	-0.60732013	IncC_1, JN157804	Missing	MOBH,MOBH	MPF_F	conjugative	CP021709	0	Klebsiella pneumoniae	Missing	Missing	Missing	Whole genome sequencing of Klebsiella pneumoniae AR_0143	Unpublished	Missing	NDM-1	Missing
1205045912	NZ_CP021692	Escherichia coli strain AR_0151 plasmid tig00001251, complete sequence	2017/6/10	circular	complete	562	plasmid	46161	RefSeq	1125521	Complete Genome	2017/6/8 0:00	2017/6/8 0:00	TRUE	4014992	SAMN04014992	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.65193562	CP021692	Missing	Missing	0	-3.2239769	18.824846	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	CP012990	0	Klebsiella pneumoniae	Missing	Missing	Missing	Whole genome sequencing of Escherichia coli AR_0151	Unpublished	Missing	NDM-5	Missing
1205042856	NZ_CP021682	Escherichia coli strain AR_0162 plasmid tig00003144, complete sequence	2017/6/10	circular	complete	562	plasmid	49828	RefSeq	1125481	Complete Genome	2017/6/8 0:00	2017/6/8 0:00	TRUE	4015003	SAMN04015003	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	47.34285944	CP021682	Missing	Missing	0	-3.244743	18.844288	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	CP021682	0	Escherichia coli	Missing	Missing	Missing	Whole genome sequencing of Escherichia coli AR_0162	Unpublished	Missing	NDM-7	Missing
1205042816	NZ_CP021534	Escherichia coli strain AR_0149 plasmid tig00000221, complete sequence	2017/6/10	circular	complete	562	plasmid	46161	RefSeq	1125441	Complete Genome	2017/6/8 0:00	2017/6/8 0:00	TRUE	4014990	SAMN04014990	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.64976929	CP021534	Missing	Missing	0	-3.1911056	18.79162	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	CP021534	0	Escherichia coli	Missing	Missing	Missing	Whole genome sequencing of Escherichia coli AR_0149	Unpublished	Missing	NDM-7	Missing
1197984225	NZ_CP020848	Klebsiella variicola strain KPN1481 plasmid pKPN1481-1, complete sequence	2017/5/25	circular	complete	244366	plasmid	347748	RefSeq	1111251	Complete Genome	2017/5/23 0:00	2017/5/23 0:00	TRUE	6438458	SAMN06438458	USA: Houston	29.7107 N 95.4006 W	urine	Homo sapiens	Missing	Klebsiella variicola	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	244366	Klebsiella variicola	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	29.7107	-95.4006	Missing	47.30235688	CP020848	Missing	Missing	0	4.386424	-9.47358	IncHI1B(pNDM-MAR)_1, JN420336|IncFIB(pNDM-Mar)_1, JN420336	IncHI1 MLST(-):HCM1_043(-);HCM1_064(-);HCM1_099(-);HCM1_116(-);HCM1_178ac(-);HCM1_259(-);(-)|IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	MOBH	MPF_F	conjugative	CP020848	0	Klebsiella variicola	Homo sapiens	USA: Houston	urine	Population Genomic Analysis of 1,777 Extended-Spectrum Beta-Lactamase Producing Klebsiella pneumoniae, Houston, Texas: Unexpected Abundance of Clonal Group 307	MBio (2017) In press	Missing	NDM-1	Missing
1197984469	NZ_CP020854	Klebsiella pneumoniae strain KPN528 plasmid pKPN528-1, complete sequence	2017/5/25	circular	complete	573	plasmid	292471	RefSeq	1111261	Complete Genome	2017/5/23 0:00	2017/5/23 0:00	TRUE	6437491	SAMN06437491	USA: Houston	29.7107 N 95.4006 W	respiratory	Homo sapiens	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	29.7107	-95.4006	Missing	46.34544963	CP020854	Missing	Missing	0	4.3982854	-9.469128	IncHI1B(pNDM-MAR)_1, JN420336|IncFIB(pNDM-Mar)_1, JN420336	IncHI1 MLST(-):HCM1_043(-);HCM1_064(-);HCM1_099(-);HCM1_116(-);HCM1_178ac(-);HCM1_259(-);(-)|IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	MOBH	MPF_F	conjugative	CP020854	0	Klebsiella pneumoniae	Homo sapiens	USA: Houston	respiratory	Population Genomic Analysis of 1,777 Extended-Spectrum Beta-Lactamase Producing Klebsiella pneumoniae, Houston, Texas: Unexpected Abundance of Clonal Group 307	MBio (2017) In press	Missing	NDM-1	Missing
1196918296	NZ_CP021210	Escherichia coli strain strain Z247 plasmid p2474-NDM1, complete sequence	2017/5/24	circular	complete	562	plasmid	75553	RefSeq	1103241	Complete Genome	2017/5/16 0:00	2017/5/16 0:00	TRUE	6925129	SAMN06925129	China:Hefei	31.820591 N 117.227219 E	blood	Homo sapiens	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	31.820591	117.227219	Missing	50.77759983	CP021210	Missing	Missing	0	0.25171953	4.121359	IncFII_1, AY458016	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	MOBF	MPF_F	conjugative	CP021210	0	Escherichia coli	Homo sapiens	China:Hefei	blood	Coexistence of MCR-1 and NDM-1 in Clinical Escherichia coli Isolates	Clin Infect Dis 63 (10), 1393-1395 (2016)	27506685	NDM-1	Missing
1196917517	NZ_CP021206	Escherichia coli strain Z1002 plasmid p1002-NDM1, complete sequence	2017/5/24	circular	complete	562	plasmid	111688	RefSeq	1103221	Complete Genome	2017/5/16 0:00	2017/5/16 0:00	TRUE	6924979	SAMN06924979	China:Jining	35.414982 N 116.587282 E	blood	Homo sapiens	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	35.414982	116.587282	Missing	52.33149488	CP021206	Missing	Missing	0	-2.583956	-0.5651366	IncC_1, JN157804	Missing	MOBH,MOBH	MPF_F	conjugative	CP021206	0	Escherichia coli	Homo sapiens	China:Jining	blood	Coexistence of MCR-1 and NDM-1 in Clinical Escherichia coli Isolates	Clin Infect Dis 63 (10), 1393-1395 (2016)	27506685	NDM-1	Missing
1189287478	NZ_CP020902	Klebsiella pneumoniae strain K66-45 plasmid pK66-45-1, complete sequence	2017/5/3	circular	complete	573	plasmid	338512	RefSeq	1083611	Complete Genome	2017/4/27 0:00	2017/4/27 0:00	TRUE	4158282	SAMN04158282	Norway	Missing	urine	Homo sapiens	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.5731537	11.5280364	Norway	47.83818594	CP020902	Missing	Missing	0	4.4080405	-9.472174	IncHI1B(pNDM-MAR)_1, JN420336|IncFII(K)_1, CP000648|IncR_1, DQ449578|IncFIB(pNDM-Mar)_1, JN420336	IncHI1 MLST(-):HCM1_043(-);HCM1_064(-);HCM1_099(-);HCM1_116(-);HCM1_178ac(-);HCM1_259(-);(-)|IncF RST(K14:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(14);FIIS(-);FIIY(-)	MOBF,MOBH	MPF_F	conjugative	CP020902	0	Klebsiella pneumoniae	Homo sapiens	Norway	Urine	Complete Genome Sequence of a Multi-Drug Resistant, blaNDM-1-expressing Klebsiella pneumoniae Clinical Isolate from Norway	Unpublished	Missing	NDM-1	Missing
1185671707	KX023261	Escherichia coli plasmid pSCE516-2, complete sequence	2017/4/30	circular	complete	562	plasmid	46254	INSDC	Missing	Missing	Missing	Missing	Missing	14227174	SAMN14227174	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.66623427	Missing	Missing	Missing	0	-3.24728	18.847872	IncX3_1, JN247852	Missing	MOBP	MPF_T	conjugative	KX023261	0	Escherichia coli	Missing	China	Chicken	Coexistence of a novel mcr-1-encoding MDR plasmid and three other MDR plasmids in a NDM-1-producing E. coli	Unpublished	Missing	NDM-1	Missing
1176425015	NZ_CP014297	Klebsiella pneumoniae strain KP38731 plasmid unnamed13 sequence	2017/4/10	circular	complete	573	plasmid	90274	RefSeq	1014121	Complete Genome	2017/3/2 0:00	2017/3/2 0:00	TRUE	4457965	SAMN04457965	Missing	Missing	Missing	Homo sapiens	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	54.69681193	CP014297	Missing	Missing	0	-1.3600171	-0.78633714	IncFIB(pB171)_1, AB024946|IncFII(Yp)_1, CP000670	IncF RST(Y4:A-:B70):FIA(-);FIB(70);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(4)	MOBF	MPF_F	conjugative	CP014297	0	Klebsiella pneumoniae	Homo sapiens	Missing	Missing	Whole genome sequencing of Klebsiella pneumoniae and Acenitobacter baumannii	Unpublished	Missing	NDM-1	Missing
1167595615	NZ_CP020068	Klebsiella pneumoniae strain AR_0068 plasmid unitig_1, complete sequence	2017/3/23	circular	complete	573	plasmid	276460	RefSeq	1045811	Complete Genome	2017/3/21 0:00	2017/3/21 0:00	TRUE	4014909	SAMN04014909	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	46.59769949	CP020068	Missing	Missing	0	4.397153	-9.470274	IncHI1B(pNDM-MAR)_1, JN420336|IncFIB(pNDM-Mar)_1, JN420336	IncHI1 MLST(-):HCM1_043(-);HCM1_064(-);HCM1_099(-);HCM1_116(-);HCM1_178ac(-);HCM1_259(-);(-)|IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	MOBH	MPF_F	conjugative	CP020068	0	Klebsiella pneumoniae	Missing	Missing	Missing	Whole genome sequencing of Klebsiella pneumoniae AR_0068	Unpublished	Missing	NDM-1	Missing
1167593608	NZ_CP020056	Escherichia coli strain AR_0069 plasmid unitig_2, complete sequence	2017/3/23	circular	complete	562	plasmid	136975	RefSeq	1045971	Complete Genome	2017/3/21 0:00	2017/3/21 0:00	TRUE	4014910	SAMN04014910	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	52.13360102	CP020056	Missing	Missing	0	-2.623346	-0.52251816	IncC_1, JN157804	Missing	MOBH,MOBH	MPF_F	conjugative	CP020056	0	Escherichia coli	Missing	Missing	Missing	Whole genome sequencing of Escherichia coli AR_0069	Unpublished	Missing	NDM-1	Missing
1167593197	NZ_CP020049	Escherichia coli strain AR_0118 plasmid unitig_1, complete sequence	2017/3/23	circular	complete	562	plasmid	141885	RefSeq	1045701	Complete Genome	2017/3/21 0:00	2017/3/21 0:00	TRUE	4014959	SAMN04014959	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	52.01606935	CP020049	Missing	Missing	0	-2.5381303	-0.6044234	IncC_1, JN157804	Missing	MOBH,MOBH	MPF_F	conjugative	CP020049	0	Escherichia coli	Missing	Missing	Missing	Whole genome sequencing of Escherichia coli AR_0118	Unpublished	Missing	NDM-1	Missing
1159866525	KY130431	Klebsiella pneumoniae plasmid pABC143C-NDM, complete sequence	2017/3/21	circular	complete	573	plasmid	96549	INSDC	Missing	Missing	Missing	Missing	Missing	14227365	SAMN14227365	Missing	Missing	Missing	Missing	Missing	Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	52.74730966	Missing	Missing	Missing	0	0.3770701	4.5049696	IncFII_1, AY458016	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	MOBF	MPF_F	conjugative	KY130431	0	Klebsiella pneumoniae	Homo sapiens	United Arab Emirates	blood	Multi-hospital occurrence of pan-resistant Klebsiella pneumoniae ST147 with an ISEcp1-directed blaOXA-181 insertion into the mgrB gene in the United Arab Emirates	Antimicrob. Agents Chemother. (2017) In press	28438945	NDM-1	The emergence of pan-resistant Klebsiella pneumoniae strains is an increasing concern. In the present study, we describe a cluster of 9 pan-resistant K. pneumoniae sequence type 147 (ST147) isolates encountered in 4 patients over nearly 1 year in 3 hospitals of the United Arab Emirates (UAE). The isolates exhibited highly similar genotypes. All produced chromosomally encoded OXA-181, and the majority also produced the NDM-5 carbapenemase. As with the previously described single isolate from the UAE, MS6671, the mgrB was disrupted by a functional, ISEcp1-driven blaOXA-181 insertion causing resistance to carbapenems. The mutation was successfully complemented with an intact mgrB gene, indicating that it was responsible for colistin resistance. blaNDM-5 was located within a resistance island of an approximately 100-kb IncFII plasmid carrying ermB, mph(A), blaTEM-1B, rmtB, blaNDM-5, sul1, aadA2, and dfrA12 resistance genes. Sequencing this plasmid (pABC143-NDM) revealed that its backbone was nearly identical to that of plasmid pMS6671E from which several resistance genes, including blaNDM-5, had been deleted. More extensive similarities of the backbone and the resistance island were found between pABC143C-NDM and the blaNDM-5-carrying IncFII plasmids of two K. pneumoniae ST147 isolates from South Korea, one of which was colistin resistant, and both also produced OXA-181. Notably, one of these strains was isolated from a patient transferred from the UAE. Our data show that this pan-resistant clone has an alarming capacity to maintain itself over an extended period of time and is even likely to be transmitted internationally.
1159434905	KY463220	Escherichia coli plasmid pNDM5-IBAC, complete sequence	2017/3/20	circular	complete	562	plasmid	104353	INSDC	Missing	Missing	Missing	Missing	Missing	14227540	SAMN14227540	Missing	Missing	Missing	Missing	Missing	Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	Missing	Missing	Missing	52.15087252	Missing	Missing	Missing	0	0.8698511	4.380375	IncFII_1, AY458016	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	MOBF	MPF_F	conjugative	KY463220	0	Escherichia coli	Missing	Missing	Missing	ST405 NDM-5 producing Escherichia coli in Northern Italy: the first two clinical cases	Clin. Microbiol. Infect. 23 (7), 489-490 (2017)	28159670	Missing	Missing
1143560909	NZ_CP019444	Salmonella enterica subsp. enterica serovar Typhimurium strain 81741 plasmid unnamed2, complete sequence	2017/2/9	circular	complete	90371	plasmid	84565	RefSeq	999921	Complete Genome	2017/2/7 0:00	2017/2/7 0:00	TRUE	6185755	SAMN06185755	China:Guangdong	23.02 N 113.12 E	stool	Homo sapiens	Missing	Salmonella enterica subsp. enterica serovar Typhimurium	Missing	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica; Salmonella enterica subsp. enterica	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.02	113.12	Missing	53.13664045	CP019444	Missing	Missing	0	0.20327272	4.0521	IncFII_1, AY458016	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	MOBF	MPF_F	conjugative	CP019444	0	Salmonella enterica subsp. enterica serovar Typhimurium	Homo sapiens	China:Guangdong	stool	Whole-Genome Sequencing Identifies a Multidrug Resistant Salmonella enterica Serovar Typhimurium Strain Carrying blaNDM-5 from Guangdong,China	Unpublished	Missing	NDM-5	Missing
1143564656	NZ_CP017285	Klebsiella variicola strain GJ3 plasmid pKPGJ-3a, complete sequence	2017/2/9	circular	complete	244366	plasmid	108857	RefSeq	999841	Complete Genome	2017/2/7 0:00	2017/2/7 0:00	TRUE	5361855	SAMN05361855	Missing	35.16845278 N 126.88409720000004 E	riverwater	Missing	Missing	Klebsiella variicola	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	244366	Klebsiella variicola	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	35.16845278	126.8840972	Missing	55.21647666	CP017285	Missing	Missing	0	-1.3580906	-0.7427262	IncFII(Y)_1, CP001049	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	MOBF	MPF_F	conjugative	CP017285	0	Klebsiella variicola	Missing	Missing	riverwater	Emergence of Klebsiella variicola positive for NDM-9, a variant of New Delhi metallo-beta-lactamase, in an urban river in South Korea	J Antimicrob Chemother 72 (4), 1063-1067 (2017)	28087584	NDM-9	Objectives: To examine the presence of pathogenic bacteria carrying New Delhi metallo-beta-lactamase in the environment and to characterize the genome structures of these strains. Methods: Phenotypic screening of antimicrobial susceptibility and WGS were conducted on three Klebsiella variicola strains possessing NDM-9 isolated from an urban river. Results: Three carbapenem-resistant K. variicola isolated from Gwangju tributary were found to possess bla NDM-9 genes. Antimicrobial susceptibility testing indicated resistance of these strains to aminoglycosides, carbapenems, cephems, folate pathway inhibitors, fosfomycin and penicillins, but susceptibility to fluoroquinolones, phenicols, tetracyclines and miscellaneous agents. WGS revealed that the 108 kb IncFII(Y)-like plasmids carry bla NDM-9 sandwiched between IS 15 for the GJ1 strain, IS 26 for the GJ2 strain, IS 15D1 for the GJ3 strain and IS Vsa3 , and further bracketed by IS 26 and Tn AS3 along with the mercury resistance operon upstream and the class 1 integron composed of gene cassettes of aadA2 , dfrA12 and sul1 downstream. An aph(3')-Ia gene conferring resistance to aminoglycosides is located after the integrons. Chromosomally encoded bla LEN-13 , fosA , aqxA and oqxB genes, as well as plasmid-mediated bla TEM-1B and bla CTX-M-65 encoding ESBL, ant(3')-Ia and mph (A) genes, were also identified. Conclusions: The findings of the present study provide us with the information that NDM-9 has been spreading into the environment. Dissemination of NDM-9 in the environment has raised a health risk alarm as this variant of NDM carries MDR genes with highly transferable mobile genetic elements, increasing the possibility of resistance gene transfer among microorganisms in the environment.
1143559168	NZ_CP017283	Klebsiella variicola strain GJ1 plasmid pKPGJ-1a, complete sequence	2017/2/9	circular	complete	244366	plasmid	108867	RefSeq	999821	Complete Genome	2017/2/7 0:00	2017/2/7 0:00	TRUE	5361763	SAMN05361763	South Korea	35.16845278 N 126.88409720000004 E	river water	Missing	Missing	Klebsiella variicola	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	244366	Klebsiella variicola	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	35.16845278	126.8840972	Missing	55.21232329	CP017283	Missing	Missing	0	-1.3537586	-0.74622065	IncFII(Y)_1, CP001049	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	MOBF	MPF_F	conjugative	CP017283	0	Klebsiella variicola	Missing	South Korea	river water	Emergence of Klebsiella variicola positive for NDM-9, a variant of New Delhi metallo-beta-lactamase, in an urban river in South Korea	J Antimicrob Chemother 72 (4), 1063-1067 (2017)	28087584	NDM-9	Objectives: To examine the presence of pathogenic bacteria carrying New Delhi metallo-beta-lactamase in the environment and to characterize the genome structures of these strains. Methods: Phenotypic screening of antimicrobial susceptibility and WGS were conducted on three Klebsiella variicola strains possessing NDM-9 isolated from an urban river. Results: Three carbapenem-resistant K. variicola isolated from Gwangju tributary were found to possess bla NDM-9 genes. Antimicrobial susceptibility testing indicated resistance of these strains to aminoglycosides, carbapenems, cephems, folate pathway inhibitors, fosfomycin and penicillins, but susceptibility to fluoroquinolones, phenicols, tetracyclines and miscellaneous agents. WGS revealed that the 108 kb IncFII(Y)-like plasmids carry bla NDM-9 sandwiched between IS 15 for the GJ1 strain, IS 26 for the GJ2 strain, IS 15D1 for the GJ3 strain and IS Vsa3 , and further bracketed by IS 26 and Tn AS3 along with the mercury resistance operon upstream and the class 1 integron composed of gene cassettes of aadA2 , dfrA12 and sul1 downstream. An aph(3')-Ia gene conferring resistance to aminoglycosides is located after the integrons. Chromosomally encoded bla LEN-13 , fosA , aqxA and oqxB genes, as well as plasmid-mediated bla TEM-1B and bla CTX-M-65 encoding ESBL, ant(3')-Ia and mph (A) genes, were also identified. Conclusions: The findings of the present study provide us with the information that NDM-9 has been spreading into the environment. Dissemination of NDM-9 in the environment has raised a health risk alarm as this variant of NDM carries MDR genes with highly transferable mobile genetic elements, increasing the possibility of resistance gene transfer among microorganisms in the environment.
